Customer Id,First Name,Last Name,Gender,Region,State,Age,Email Id,Month Name,Month,Plan price,Plan Category,Services,Customer Type,Serving site,Day,Date`,State date,Customer type,Number
S0661,Maurits,Raynard,Male,North,Himachal Pradesh,39,mraynardic@arizona.edu,Nov,11/6/2021,99,Voice Only,"text,voice",Prepaid,2,6,6-Nov,Himachal Pradesh6-Nov,Retain,9133992397
S0662,Lorna,Seedman,Male,North,Himachal Pradesh,20,lseedmanid@about.com,Dec,12/12/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,12,12-Dec,Himachal Pradesh12-Dec,New,9133992405
S0663,Domingo,Kamien,Female,North,Himachal Pradesh,26,dkamienie@blogs.com,Dec,12/13/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,13,13-Dec,Himachal Pradesh13-Dec,New,9133992409
S0666,Sonni,Ashingden,Female,North,Jammu & kashmir,31,sashingdenih@homestead.com,Jan,1/6/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,4,6,6-Jan,Jammu & kashmir6-Jan,Churn,9133992433
S0667,Julina,McMillan,Male,North,Jammu & kashmir,19,jmcmillanii@cbsnews.com,Jan,1/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,17,17-Jan,Jammu & kashmir17-Jan,Churn,9133992449
S0668,Heidie,Vasyukhichev,Male,North,Jammu & kashmir,33,hvasyukhichevij@bluehost.com,Jan,1/8/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,2,8,8-Jan,Jammu & kashmir8-Jan,Churn,9133992465
S0669,Tynan,Snoxall,Female,North,Jammu & kashmir,35,tsnoxallik@smh.com.au,Jan,1/23/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,23,23-Jan,Jammu & kashmir23-Jan,Churn,9133992481
S0670,Olav,Dummigan,Female,North,Jammu & kashmir,30,odummiganil@wikia.com,Jan,1/3/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,7,3,3-Jan,Jammu & kashmir3-Jan,Churn,9133992493
S0671,Earvin,Shinn,Female,North,Jammu & kashmir,26,eshinnim@cbslocal.com,Jan,1/14/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,14,14-Jan,Jammu & kashmir14-Jan,Churn,9133992509
S0672,Maynord,Ainsbury,Male,North,Jammu & kashmir,21,mainsburyin@com.com,Jan,1/17/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,17,17-Jan,Jammu & kashmir17-Jan,Churn,9133992517
S0673,Hasheem,Pinnock,Male,North,Jammu & kashmir,47,hpinnockio@arizona.edu,Jan,1/9/2021,99,Voice Only,"text,voice",Prepaid,5,9,9-Jan,Jammu & kashmir9-Jan,Churn,9133992521
S0674,Vincenz,Keefe,Male,North,Jammu & kashmir,23,vkeefeip@amazon.co.uk,Jan,1/23/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,23,23-Jan,Jammu & kashmir23-Jan,Churn,9133992525
S0675,Winonah,Dowbakin,Male,North,Jammu & kashmir,27,wdowbakiniq@patch.com,Jan,1/4/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,5,4,4-Jan,Jammu & kashmir4-Jan,Churn,9133992533
S0676,Lissa,Prose,Female,North,Jammu & kashmir,28,lproseir@free.fr,Jan,1/1/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,1,1,1-Jan,Jammu & kashmir1-Jan,Churn,9133992561
S0677,Hans,Dufer,Female,North,Jammu & kashmir,21,hduferis@diigo.com,Jan,1/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,24,24-Jan,Jammu & kashmir24-Jan,Churn,9133992565
S0678,Cristie,Fordy,Female,North,Jammu & kashmir,22,cfordyit@admin.ch,Jan,1/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,16,16-Jan,Jammu & kashmir16-Jan,Churn,9133992569
S0679,Tomas,Ferguson,Female,North,Jammu & kashmir,41,tfergusoniu@howstuffworks.com,Jan,1/9/2021,149,Voice Only,"text,voice",Postpaid,7,9,9-Jan,Jammu & kashmir9-Jan,Churn,9133992573
S0680,Adda,Defrain,Female,North,Jammu & kashmir,31,adefrainiv@boston.com,Jan,1/7/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,4,7,7-Jan,Jammu & kashmir7-Jan,Churn,9133992609
S0681,Betta,Ettritch,Male,North,Jammu & kashmir,37,bettritchiw@tinypic.com,Jan,1/7/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,1,7,7-Jan,Jammu & kashmir7-Jan,Churn,9133992613
S0682,Dorelia,Fodden,Female,North,Jammu & kashmir,20,dfoddenix@csmonitor.com,Jan,1/6/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,6,6-Jan,Jammu & kashmir6-Jan,Churn,9133992621
S0683,Mala,Mc Curlye,Female,North,Jammu & kashmir,24,mmccurlyeiy@mashable.com,Jan,1/11/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,11,11-Jan,Jammu & kashmir11-Jan,Churn,9133992629
S0684,Alice,Eastcott,Male,North,Jammu & kashmir,34,aeastcottiz@jalbum.net,Jan,1/22/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,22,22-Jan,Jammu & kashmir22-Jan,Churn,9133992637
S0685,Ervin,Buck,Female,North,Jammu & kashmir,37,ebuckj0@privacy.gov.au,Jan,1/15/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,4,15,15-Jan,Jammu & kashmir15-Jan,Churn,9133992641
S0686,Elwin,Hulson,Male,North,Jammu & kashmir,23,ehulsonj1@instagram.com,Jan,1/15/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,15,15-Jan,Jammu & kashmir15-Jan,Churn,9133992653
S0687,Hedy,Lude,Male,North,Jammu & kashmir,22,hludej2@paginegialle.it,Jan,1/13/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,13,13-Jan,Jammu & kashmir13-Jan,Churn,9133992657
S0688,Tillie,Bowen,Female,North,Jammu & kashmir,38,tbowenj3@taobao.com,Jan,1/24/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,1,24,24-Jan,Jammu & kashmir24-Jan,Churn,9133992669
S0689,Robert,Faulds,Male,North,Jammu & kashmir,20,rfauldsj4@redcross.org,Jan,1/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,23,23-Jan,Jammu & kashmir23-Jan,Churn,9133992677
S0690,Deirdre,Bedbrough,Male,North,Jammu & kashmir,35,dbedbroughj5@quantcast.com,Jan,1/10/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,6,10,10-Jan,Jammu & kashmir10-Jan,Retain,9133992709
S0691,Bianca,Seary,Male,North,Jammu & kashmir,21,bsearyj6@answers.com,Feb,2/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,1,1-Feb,Jammu & kashmir1-Feb,Churn,9133992721
S0692,Law,Kiddell,Male,North,Jammu & kashmir,33,lkiddellj7@gnu.org,Feb,2/28/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,6,28,28-Feb,Jammu & kashmir28-Feb,Churn,9133992729
S0693,Gabie,Dennert,Male,North,Jammu & kashmir,19,gdennertj8@epa.gov,Feb,2/27/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,27,27-Feb,Jammu & kashmir27-Feb,Churn,9133992737
S0697,Courtney,Tatford,Male,North,Jammu & kashmir,26,ctatfordjc@comcast.net,Mar,3/30/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,30,30-Mar,Jammu & kashmir30-Mar,Churn,9133992769
S0698,Cam,Wheater,Male,North,Jammu & kashmir,25,cwheaterjd@mozilla.com,Mar,3/4/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,4,4-Mar,Jammu & kashmir4-Mar,Churn,9133992777
S0703,Andrey,Wilshaw,Female,North,Jammu & kashmir,24,awilshawji@fda.gov,Apr,4/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,13,13-Apr,Jammu & kashmir13-Apr,Churn,9133992833
S0712,Leonelle,Elesander,Male,North,Jammu & kashmir,21,lelesanderjr@newsvine.com,Jul,7/10/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,10,10-Jul,Jammu & kashmir10-Jul,Retain,9133992913
S0713,Haily,Batchelor,Male,North,Jammu & kashmir,26,hbatchelorjs@sitemeter.com,Jul,7/20/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,20,20-Jul,Jammu & kashmir20-Jul,Retain,9133992941
S0714,Cati,Strotone,Female,North,Jammu & kashmir,23,cstrotonejt@ebay.co.uk,Aug,8/3/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,3,3-Aug,Jammu & kashmir3-Aug,Retain,9133992961
S0715,Cherianne,Gallen,Male,North,Jammu & kashmir,18,cgallenju@ft.com,Aug,8/12/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,12,12-Aug,Jammu & kashmir12-Aug,Retain,9133992977
S0716,Virgil,Secker,Male,North,Jammu & kashmir,24,vseckerjv@weebly.com,Sep,9/16/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,16,16-Sep,Jammu & kashmir16-Sep,Retain,8806701246
S0717,Lorilee,Boone,Female,North,Jammu & kashmir,19,lboonejw@sbwire.com,Sep,9/20/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,20,20-Sep,Jammu & kashmir20-Sep,Retain,8806701258
S0718,Harmony,Helder,Female,North,Jammu & kashmir,37,hhelderjx@nasa.gov,Sep,9/8/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,8,8-Sep,Jammu & kashmir8-Sep,Retain,8806701270
S0719,Wendi,Chung,Male,North,Jammu & kashmir,25,wchungjy@scribd.com,Oct,10/13/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,13,13-Oct,Jammu & kashmir13-Oct,Retain,8806701274
S0720,Flinn,Keep,Male,North,Jammu & kashmir,20,fkeepjz@goo.ne.jp,Oct,10/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,15,15-Oct,Jammu & kashmir15-Oct,Retain,8806701282
S0721,Cullie,Yewen,Female,North,Jammu & kashmir,49,cyewenk0@cocolog-nifty.com,Oct,10/18/2021,99,Voice Only,"text,voice",Prepaid,7,18,18-Oct,Jammu & kashmir18-Oct,Retain,8806701294
S0722,Renato,Boyton,Male,North,Jammu & kashmir,20,rboytonk1@lulu.com,Oct,10/20/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,20,20-Oct,Jammu & kashmir20-Oct,Retain,8806701302
S0723,Stavros,Rawcliff,Male,North,Jammu & kashmir,20,srawcliffk2@businessweek.com,Oct,10/4/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,4,4-Oct,Jammu & kashmir4-Oct,Retain,8806701306
S0724,Irina,Fonteyne,Male,North,Jammu & kashmir,51,ifonteynek3@blogtalkradio.com,Nov,11/13/2021,99,Voice Only,"text,voice",Prepaid,3,13,13-Nov,Jammu & kashmir13-Nov,Retain,8806701314
S0725,Kalli,Scogin,Female,North,Jammu & kashmir,24,kscogink4@xing.com,Nov,11/25/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,25,25-Nov,Jammu & kashmir25-Nov,Retain,8806701318
S0726,Sheryl,Simcox,Male,North,Jammu & kashmir,20,ssimcoxk5@flavors.me,Dec,12/11/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,11,11-Dec,Jammu & kashmir11-Dec,New,8806701322
S0727,Quinlan,Gonin,Female,North,Jammu & kashmir,26,qgonink6@unesco.org,Dec,12/5/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,5,5-Dec,Jammu & kashmir5-Dec,New,8806701330
S0728,Issi,Eltune,Male,North,Jammu & kashmir,19,ieltunek7@angelfire.com,Dec,12/15/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,15,15-Dec,Jammu & kashmir15-Dec,New,8806701334
S0729,Maressa,Dzeniskevich,Female,East,Jharkhand,45,mdzeniskevichk8@japanpost.jp,Jan,1/21/2021,149,Voice Only,"text,voice",Postpaid,6,21,21-Jan,Jharkhand21-Jan,Churn,8806701338
S0730,Antonia,O'Gorman,Female,East,Jharkhand,23,aogormank9@creativecommons.org,Jan,1/4/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,4,4-Jan,Jharkhand4-Jan,Churn,8806701342
S0731,Joni,Kivelhan,Female,East,Jharkhand,32,jkivelhanka@ning.com,Jan,1/6/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,3,6,6-Jan,Jharkhand6-Jan,Churn,8806701350
S0732,Percy,Kennan,Female,East,Jharkhand,18,pkennankb@technorati.com,Jan,1/5/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,5,5-Jan,Jharkhand5-Jan,Churn,8806701358
S0733,Clerissa,Breckin,Female,East,Jharkhand,18,cbreckinkc@usnews.com,Jan,1/3/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,3,3-Jan,Jharkhand3-Jan,Churn,8806701362
S0734,Rozella,Bellenger,Female,East,Jharkhand,18,rbellengerkd@blogspot.com,Jan,1/5/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,5,5-Jan,Jharkhand5-Jan,Retain,8806701366
S0735,Renaud,Gaskal,Male,East,Jharkhand,41,rgaskalke@meetup.com,Jan,1/5/2021,149,Voice Only,"text,voice",Postpaid,7,5,5-Jan,Jharkhand5-Jan,Churn,8806701370
S0736,Royal,Metheringham,Female,East,Jharkhand,24,rmetheringhamkf@furl.net,Jan,1/2/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,2,2-Jan,Jharkhand2-Jan,Churn,8806701374
S0737,Ario,Enders,Male,East,Jharkhand,19,aenderskg@forbes.com,Jan,1/13/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,13,13-Jan,Jharkhand13-Jan,Churn,8806701378
S0738,Idalia,Grafom,Male,East,Jharkhand,33,igrafomkh@phoca.cz,Jan,1/4/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,4,4-Jan,Jharkhand4-Jan,Churn,8806701414
S0739,Marys,Reihill,Female,East,Jharkhand,24,mreihillki@bbb.org,Jan,1/12/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,12,12-Jan,Jharkhand12-Jan,Churn,8806701426
S0740,Cad,Ortmann,Male,East,Jharkhand,55,cortmannkj@bandcamp.com,Jan,1/4/2021,149,Voice Only,"text,voice",Postpaid,4,4,4-Jan,Jharkhand4-Jan,Churn,8806701430
S0741,Victor,Corah,Female,East,Jharkhand,25,vcorahkk@google.co.uk,Jan,1/23/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,23,23-Jan,Jharkhand23-Jan,Churn,8806701438
S0742,Emmalynn,Feast,Female,East,Jharkhand,25,efeastkl@cdbaby.com,Jan,1/14/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,14,14-Jan,Jharkhand14-Jan,Churn,8806701442
S0743,Leyla,Greenroa,Female,East,Jharkhand,25,lgreenroakm@ucoz.ru,Jan,1/12/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,12,12-Jan,Jharkhand12-Jan,Churn,8806701458
S0744,Erik,Gravestone,Male,East,Jharkhand,31,egravestonekn@surveymonkey.com,Jan,1/12/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,3,12,12-Jan,Jharkhand12-Jan,Churn,8806701482
S0745,Kacey,Bolzen,Female,East,Jharkhand,18,kbolzenko@amazon.co.jp,Jan,1/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,7,7-Jan,Jharkhand7-Jan,Churn,8806701494
S0746,Cos,Tolley,Female,East,Jharkhand,37,ctolleykp@blinklist.com,Jan,1/5/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,1,5,5-Jan,Jharkhand5-Jan,Churn,8806701498
S0747,Tan,Febvre,Female,East,Jharkhand,23,tfebvrekq@posterous.com,Jan,1/19/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,19,19-Jan,Jharkhand19-Jan,Churn,8806701502
S0748,Cymbre,Necolds,Male,East,Jharkhand,24,cnecoldskr@hao123.com,Jan,1/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,16,16-Jan,Jharkhand16-Jan,Churn,8806701506
S0749,Bertine,Chastey,Female,East,Jharkhand,19,bchasteyks@photobucket.com,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,1,1-Jan,Jharkhand1-Jan,Churn,8806701510
S0750,Moises,Hazeman,Female,East,Jharkhand,19,mhazemankt@smugmug.com,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,1,1-Jan,Jharkhand1-Jan,Churn,8806701518
S0751,Riobard,Bosley,Female,East,Jharkhand,23,rbosleyku@europa.eu,Jan,1/23/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,23,23-Jan,Jharkhand23-Jan,Churn,8806701526
S0752,Ichabod,Butterfield,Female,East,Jharkhand,20,ibutterfieldkv@gizmodo.com,Jan,1/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,16,16-Jan,Jharkhand16-Jan,Churn,8806701534
S0753,Tedmund,Reuss,Male,East,Jharkhand,19,treusskw@gnu.org,Jan,1/22/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,2,22,22-Jan,Jharkhand22-Jan,Churn,8806701542
S0754,Berta,Sleany,Female,East,Jharkhand,24,bsleanykx@gnu.org,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,1,1-Jan,Jharkhand1-Jan,Churn,8806701550
S0755,Tova,Lippett,Male,East,Jharkhand,26,tlippettky@tuttocitta.it,Jan,1/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,18,18-Jan,Jharkhand18-Jan,Churn,8806701578
S0756,Wenona,Debrett,Female,East,Jharkhand,22,wdebrettkz@csmonitor.com,Jan,1/7/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,7,7-Jan,Jharkhand7-Jan,Churn,8806701590
S0757,Caril,Saggs,Female,East,Jharkhand,19,csaggsl0@independent.co.uk,Jan,1/12/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,12,12-Jan,Jharkhand12-Jan,Churn,8806701594
S0758,Briny,Cathenod,Male,East,Jharkhand,22,bcathenodl1@geocities.jp,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,1,1-Jan,Jharkhand1-Jan,Churn,8806701598
S0759,Maurise,Northgraves,Female,East,Jharkhand,19,mnorthgravesl2@google.pl,Jan,1/18/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,3,18,18-Jan,Jharkhand18-Jan,Churn,8806701602
S0760,Neville,Rentilll,Female,East,Jharkhand,21,nrentillll3@unicef.org,Jan,1/19/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,19,19-Jan,Jharkhand19-Jan,Churn,8806701610
S0763,Jilleen,Westhofer,Male,East,Jharkhand,21,jwesthoferl6@studiopress.com,Feb,2/4/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,4,4-Feb,Jharkhand4-Feb,Churn,8806701654
S0776,Antonino,Fleay,Male,East,Jharkhand,20,afleaylj@liveinternet.ru,Jul,7/14/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,14,14-Jul,Jharkhand14-Jul,Retain,8806701770
S0777,Dud,Degue,Male,East,Jharkhand,22,ddeguelk@omniture.com,Jul,7/30/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,30,30-Jul,Jharkhand30-Jul,Retain,8806701774
S0778,Vern,Watting,Female,East,Jharkhand,21,vwattingll@seesaa.net,Jul,7/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,1,1-Jul,Jharkhand1-Jul,Retain,8806701782
S0779,Pris,Labat,Female,East,Jharkhand,21,plabatlm@nps.gov,Aug,8/30/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,30,30-Aug,Jharkhand30-Aug,Retain,8806701786
S0780,Janey,Jezzard,Male,East,Jharkhand,24,jjezzardln@weebly.com,Aug,8/28/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,6,28,28-Aug,Jharkhand28-Aug,Retain,8806701790
S0781,Ax,Whaites,Female,East,Jharkhand,35,awhaiteslo@hc360.com,Sep,9/5/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,2,5,5-Sep,Jharkhand5-Sep,Retain,8806701826
S0782,Guenevere,Godehard.sf,Male,East,Jharkhand,19,ggodehardsflp@dmoz.org,Sep,9/27/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,27,27-Sep,Jharkhand27-Sep,Retain,8806701850
S0783,Manfred,Radmer,Male,East,Jharkhand,18,mradmerlq@weibo.com,Sep,9/19/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,19,19-Sep,Jharkhand19-Sep,Retain,8806701854
S0784,Shel,Craster,Male,East,Jharkhand,23,scrasterlr@hatena.ne.jp,Sep,9/25/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,25,25-Sep,Jharkhand25-Sep,Retain,8806701862
S0785,Olivette,Aitkin,Female,East,Jharkhand,20,oaitkinls@deviantart.com,Oct,10/6/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,6,6-Oct,Jharkhand6-Oct,Retain,8806701866
S0786,Corella,Bernaldo,Female,East,Jharkhand,45,cbernaldolt@netlog.com,Oct,10/21/2021,99,Voice Only,"text,voice",Prepaid,7,21,21-Oct,Jharkhand21-Oct,Retain,8806701870
S0787,Coralyn,Adamovich,Male,East,Jharkhand,24,cadamovichlu@t.co,Oct,10/19/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,19,19-Oct,Jharkhand19-Oct,Retain,8806701914
S0788,Sibley,Lackmann,Female,East,Jharkhand,26,slackmannlv@zdnet.com,Oct,10/27/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,27,27-Oct,Jharkhand27-Oct,Retain,8806701918
S0789,Winifred,Coyish,Female,East,Jharkhand,25,wcoyishlw@nytimes.com,Oct,10/30/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,30,30-Oct,Jharkhand30-Oct,Retain,8806701938
S0790,Silvie,Di Carlo,Female,East,Jharkhand,24,sdicarlolx@cornell.edu,Nov,11/23/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,23,23-Nov,Jharkhand23-Nov,Retain,8806701942
S0791,Casey,Ottawell,Male,East,Jharkhand,20,cottawellly@webnode.com,Nov,11/24/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,24,24-Nov,Jharkhand24-Nov,Retain,8806701958
S0792,Kirbie,Favela,Female,East,Jharkhand,19,kfavelalz@ocn.ne.jp,Nov,11/7/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,1,7,7-Nov,Jharkhand7-Nov,Retain,8806701962
S0793,Shay,Michelmore,Male,East,Jharkhand,24,smichelmorem0@topsy.com,Nov,11/9/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,9,9-Nov,Jharkhand9-Nov,Retain,8806701966
S0794,Janifer,Laughren,Male,East,Jharkhand,19,jlaughrenm1@google.com.hk,Dec,12/18/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,18,18-Dec,Jharkhand18-Dec,New,8806701994
S0795,Huntley,Knapton,Female,East,Jharkhand,19,hknaptonm2@businessinsider.com,Dec,12/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,3,24,24-Dec,Jharkhand24-Dec,New,8806702010
S0796,Sibeal,MacAvddy,Male,East,Jharkhand,19,smacavddym3@xrea.com,Dec,12/26/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,26,26-Dec,Jharkhand26-Dec,New,8806702014
S0797,Brena,Stebles,Male,East,Jharkhand,18,bsteblesm4@oracle.com,Dec,12/16/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,5,16,16-Dec,Jharkhand16-Dec,New,8806702034
S0798,Maximilianus,Geelan,Female,East,Jharkhand,19,mgeelanm5@yellowbook.com,Dec,12/4/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,4,4-Dec,Jharkhand4-Dec,New,8806702042
S0800,Marci,Carn,Male,South,Karnataka,23,mcarnm7@edublogs.org,Jan,1/24/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,7,24,24-Jan,Karnataka24-Jan,Retain,9635217928
S0801,Alicia,Saterweyte,Female,South,Karnataka,20,asaterweytem8@free.fr,Jan,1/16/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,1,16,16-Jan,Karnataka16-Jan,Retain,9635217936
S0802,Odelinda,Habden,Female,South,Karnataka,19,ohabdenm9@skyrock.com,Jan,1/2/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,2,2-Jan,Karnataka2-Jan,Retain,9635217940
S0803,Stormy,Tregien,Female,South,Karnataka,23,stregienma@cpanel.net,Jan,1/8/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,7,8,8-Jan,Karnataka8-Jan,Retain,9635217952
S0804,Durant,Trahearn,Male,South,Karnataka,36,dtrahearnmb@elpais.com,Jan,1/9/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,4,9,9-Jan,Karnataka9-Jan,Retain,9635217960
S0805,Bat,Alexandersson,Male,South,Karnataka,33,balexanderssonmc@bloglines.com,Jan,1/3/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,7,3,3-Jan,Karnataka3-Jan,Retain,9635217972
S0806,Wright,Spleving,Female,South,Karnataka,26,wsplevingmd@so-net.ne.jp,Jan,1/13/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,6,13,13-Jan,Karnataka13-Jan,Retain,9635217976
S0807,Clemmy,Mansell,Female,South,Karnataka,31,cmansellme@hc360.com,Jan,1/23/2021,599,Till 5 GB,"text,voice,data,Video",Postpaid,2,23,23-Jan,Karnataka23-Jan,Retain,9635217988
S0808,Caresse,O'Harney,Male,South,Karnataka,38,coharneymf@vinaora.com,Jan,1/10/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,5,10,10-Jan,Karnataka10-Jan,Retain,9635218000
S0809,Becka,Caddock,Female,South,Karnataka,26,bcaddockmg@xrea.com,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,1,1-Jan,Karnataka1-Jan,Retain,9635218004
S0810,Malanie,Grinikhinov,Male,South,Karnataka,26,mgrinikhinovmh@nifty.com,Jan,1/1/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,4,1,1-Jan,Karnataka1-Jan,Retain,9635218008
S0811,Ilka,Palethorpe,Female,South,Karnataka,33,ipalethorpemi@acquirethisname.com,Jan,1/1/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,5,1,1-Jan,Karnataka1-Jan,Churn,9635218012
S0812,Mar,Offen,Male,South,Karnataka,25,moffenmj@squidoo.com,Jan,1/13/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,4,13,13-Jan,Karnataka13-Jan,Retain,9635218016
S0813,Nate,Hollows,Male,South,Karnataka,26,nhollowsmk@japanpost.jp,Jan,1/8/2021,199,Till 1.5 GB,"Voice,Data",Prepaid,5,8,8-Jan,Karnataka8-Jan,Retain,9635218056
S0814,Bevvy,Duckels,Male,South,Karnataka,24,bduckelsml@cisco.com,Jan,1/10/2021,299,Till 2.5 GB,"text,voice,data,Video",Prepaid,2,10,10-Jan,Karnataka10-Jan,Retain,9635218076
S0815,Elsworth,Littledyke,Female,South,Karnataka,36,elittledykemm@mac.com,Jan,1/23/2021,399,Till 3.5 GB,"Voice,Data",Postpaid,7,23,23-Jan,Karnataka23-Jan,Churn,9635218084
