Addr,City,Cust Nm,Cust Region,Cust Terr,Decile (group),Email,End Date,Geo Id,Geo Level Nm,Geo Nm,Load date,Mdm Id,Prod Id,Prod Nm,Start Date,State,TBmaster,Time Bucket,Trgt Flg,Zip,% Reach,Avegarge Visit,ClickThrough Rate,count ID,Curr Calls,Curr Emails Clicked,Curr Emails Open,Curr Emails Sent,Curr Emails Unsubcribed,Curr In Prsn Calls,Curr Vrtl Calls,Decile,Email Open Rate,Fax,Frequncy,Geo Level Id,HCP Engaged Email,HCP Reached email,Opt out Rate,Phone,SR no,Tot Spkr Prgm,Tot Spkr Prgm Atnd
5301 E HURON RIVER DR,OWASSO,JESSICA RACHEL GOLBUS,SOUTHWEST,OKLAHOMA CITY,Decile 5-6,JESSICA RACHEL GOLBUS@GLOBAL.NET,12/20/2021,U000101,NATION,US,5/19/2021,10010447,1001001,EXL,9/10/2020,OK,LTD,LTD,N,74055,1,1,,1,1,0,0,0,0,1,0,5,,"9,103,438,448",1,2,0,0,,"9,407,335,990",651,1,0
5301 E GRANT RD,HOUSTON,LYNNETTE GAIL WRIGHT,SOUTHWEST,HOUSTON,Decile 9-10,LYNNETTE GAIL WRIGHT@gmail.com,12/20/2021,U000101,NATION,US,11/13/2020,10018474,1001001,EXL,9/10/2020,TX,LTD,LTD,Y,77057,1,1,0,1,1,0,2,4,0,0,1,10,0.5,"9,043,460,113",1,2,0,1,0,"7,807,331,678",112,1,0
5235 SOUTHMOST BLVD STE A,WEST PALM BCH,MIGUEL ANGEL MOLINAS,SOUTH EAST,ORLANDO,Decile 1-2,MIGUEL ANGEL MOLINAS@icould.com,7/31/2021,U000101,NATION,US,7/5/2021,10011014,1001001,EXL,7/1/2021,FL,M5,M5,N,33407,1,1,,1,1,0,0,0,0,1,0,2,,"6,174,141,577",1,2,0,0,,"7,507,336,638",732,1,1
5235 SOUTHMOST BLVD STE A,WEST PALM BCH,MIGUEL ANGEL MOLINAS,SOUTH EAST,ORLANDO,Decile 1-2,MIGUEL ANGEL MOLINAS@icould.com,12/20/2021,U000101,NATION,US,7/5/2021,10011014,1001001,EXL,1/1/2021,FL,YTD,YTD,N,33407,1,1,,1,1,0,0,0,0,1,0,2,,"6,174,141,577",1,2,0,0,,"7,507,336,638",732,1,1
5235 SOUTHMOST BLVD STE A,WEST PALM BCH,MIGUEL ANGEL MOLINAS,SOUTH EAST,ORLANDO,Decile 1-2,MIGUEL ANGEL MOLINAS@icould.com,12/20/2021,U000101,NATION,US,7/5/2021,10011014,1001001,EXL,9/10/2020,FL,LTD,LTD,N,33407,1,1,,1,1,0,0,0,0,1,0,2,,"6,174,141,577",1,2,0,0,,"7,507,336,638",732,1,1
5195 15 MILE RD,ANAMOSA,STEVEN D TROMBLY,MIDWEST,CEDAR RAPIDS / DES MOINES,Decile 7-8,STEVEN D TROMBLY@yahoo.com,3/31/2021,U000101,NATION,US,3/7/2021,10010888,1001001,EXL,3/1/2021,IA,M9,M9,N,52205,1,1,0.5,1,2,1,2,3,0,0,2,7,0.666666667,"7,025,495,240",1,2,1,1,0,"7,807,336,494",714,1,0
5195 15 MILE RD,ANAMOSA,STEVEN D TROMBLY,MIDWEST,CEDAR RAPIDS / DES MOINES,Decile 7-8,STEVEN D TROMBLY@yahoo.com,12/20/2021,U000101,NATION,US,3/7/2021,10010888,1001001,EXL,1/1/2021,IA,YTD,YTD,N,52205,1,1,0.5,1,2,1,2,3,0,0,2,7,0.666666667,"7,025,495,240",1,2,1,1,0,"7,807,336,494",714,1,0
5195 15 MILE RD,ANAMOSA,STEVEN D TROMBLY,MIDWEST,CEDAR RAPIDS / DES MOINES,Decile 7-8,STEVEN D TROMBLY@yahoo.com,12/20/2021,U000101,NATION,US,3/7/2021,10010888,1001001,EXL,9/10/2020,IA,LTD,LTD,N,52205,1,1,0.5,1,2,1,2,3,0,0,2,7,0.666666667,"7,025,495,240",1,2,1,1,0,"7,807,336,494",714,1,0
5151 N 9TH AVE,OGDEN,TIMOTHY MICHAEL BURKE,UPPER NORTHWEST CENTRAL,SALT LAKE CITY,Decile 1-2,TIMOTHY MICHAEL BURKE@outlook.com,12/20/2021,U000101,NATION,US,10/19/2020,10012519,1001001,EXL,9/10/2020,UT,LTD,LTD,N,84404,1,1,,1,1,0,0,3,0,0,1,1,0,"6,108,762,407",1,2,0,1,,"7,807,338,358",947,0,0
5150 SANDY LN,BRANDON,KENDRA ERIN CHESNUT,SOUTH EAST,TAMPA,Decile 9-10,KENDRA ERIN CHESNUT@gmail.com,10/31/2021,U000101,NATION,US,10/3/2021,10012148,1001001,EXL,10/1/2021,FL,M2,M2,Y,33511,0,1,1,1,0,2,2,2,0,0,0,9,1,"6,174,147,757",1,2,1,1,0,"8,407,337,934",894,0,0
5150 SANDY LN,BRANDON,KENDRA ERIN CHESNUT,SOUTH EAST,TAMPA,Decile 9-10,KENDRA ERIN CHESNUT@gmail.com,12/20/2021,U000101,NATION,US,10/3/2021,10012148,1001001,EXL,10/1/2021,FL,QTD,QTD,Y,33511,0,1,1,1,0,2,2,2,0,0,0,9,1,"6,174,147,757",1,2,1,1,0,"8,407,337,934",894,0,0
5150 SANDY LN,BRANDON,KENDRA ERIN CHESNUT,SOUTH EAST,TAMPA,Decile 9-10,KENDRA ERIN CHESNUT@gmail.com,12/20/2021,U000101,NATION,US,10/3/2021,10012148,1001001,EXL,1/1/2021,FL,YTD,YTD,Y,33511,0,1,1,1,0,2,2,2,0,0,0,9,1,"6,174,147,757",1,2,1,1,0,"8,407,337,934",894,0,0
5150 SANDY LN,BRANDON,KENDRA ERIN CHESNUT,SOUTH EAST,TAMPA,Decile 9-10,KENDRA ERIN CHESNUT@gmail.com,12/20/2021,U000101,NATION,US,10/3/2021,10012148,1001001,EXL,9/10/2020,FL,LTD,LTD,Y,33511,0,1,1,1,0,2,2,2,0,0,0,9,1,"6,174,147,757",1,2,1,1,0,"8,407,337,934",894,0,0
5100 W BROAD ST,EVANS,DANNI J SCHNEIDER,SOUTH EAST,ATLANTA NORTH,Decile 9-10,DANNI J SCHNEIDER@thunderbird.com,5/31/2021,U000101,NATION,US,5/17/2021,10018929,1001001,EXL,5/1/2021,GA,M7,M7,Y,30809,0,1,0,1,0,0,3,3,0,0,0,10,1,"8,282,136,160",1,2,0,1,0,"9,007,332,198",177,1,0
5100 W BROAD ST,EVANS,DANNI J SCHNEIDER,SOUTH EAST,ATLANTA NORTH,Decile 9-10,DANNI J SCHNEIDER@thunderbird.com,12/20/2021,U000101,NATION,US,5/17/2021,10018929,1001001,EXL,1/1/2021,GA,YTD,YTD,Y,30809,0,1,0,1,0,0,3,3,0,0,0,10,1,"8,282,136,160",1,2,0,1,0,"9,007,332,198",177,1,0
5100 W BROAD ST,EVANS,DANNI J SCHNEIDER,SOUTH EAST,ATLANTA NORTH,Decile 9-10,DANNI J SCHNEIDER@thunderbird.com,12/20/2021,U000101,NATION,US,5/17/2021,10018929,1001001,EXL,9/10/2020,GA,LTD,LTD,Y,30809,0,1,0,1,0,0,3,3,0,0,0,10,1,"8,282,136,160",1,2,0,1,0,"9,007,332,198",177,1,0
5001 ROCKSIDE RD,MOOSIC,MARC JEFFREY FRIEDMAN,MID-ATLANTIC,ALLENTOWN,Decile 1-2,MARC JEFFREY FRIEDMAN@gmail.com,4/30/2021,U000101,NATION,US,4/22/2021,10009670,1001001,EXL,4/1/2021,PA,M8,M8,N,18507,1,1,,1,2,0,0,2,0,1,1,1,0,"9,094,256,635",1,2,0,1,,"8,107,335,102",540,0,0
5001 ROCKSIDE RD,MOOSIC,MARC JEFFREY FRIEDMAN,MID-ATLANTIC,ALLENTOWN,Decile 1-2,MARC JEFFREY FRIEDMAN@gmail.com,12/20/2021,U000101,NATION,US,4/22/2021,10009670,1001001,EXL,1/1/2021,PA,YTD,YTD,N,18507,1,1,,1,2,0,0,2,0,1,1,1,0,"9,094,256,635",1,2,0,1,,"8,107,335,102",540,0,0
5001 ROCKSIDE RD,MOOSIC,MARC JEFFREY FRIEDMAN,MID-ATLANTIC,ALLENTOWN,Decile 1-2,MARC JEFFREY FRIEDMAN@gmail.com,12/20/2021,U000101,NATION,US,4/22/2021,10009670,1001001,EXL,9/10/2020,PA,LTD,LTD,N,18507,1,1,,1,2,0,0,2,0,1,1,1,0,"9,094,256,635",1,2,0,1,,"8,107,335,102",540,0,0
4967 CROOKS RD STE 130,PASCO,ABIMBOLA M OSOBAMIRO,UPPER NORTHWEST CENTRAL,SEATTLE SOUTH,Decile 1-2,ABIMBOLA M OSOBAMIRO@EDU.ORG,4/30/2021,U000101,NATION,US,4/6/2021,10013128,1001001,EXL,4/1/2021,WA,M8,M8,N,99301,0,1,0,1,0,0,1,4,0,0,0,2,0.25,"9,374,338,691",1,2,0,1,0,"7,807,339,054","1,034",1,0
4967 CROOKS RD STE 130,PASCO,ABIMBOLA M OSOBAMIRO,UPPER NORTHWEST CENTRAL,SEATTLE SOUTH,Decile 1-2,ABIMBOLA M OSOBAMIRO@EDU.ORG,12/20/2021,U000101,NATION,US,4/6/2021,10013128,1001001,EXL,1/1/2021,WA,YTD,YTD,N,99301,0,1,0,1,0,0,1,4,0,0,0,2,0.25,"9,374,338,691",1,2,0,1,0,"7,807,339,054","1,034",1,0
4967 CROOKS RD STE 130,PASCO,ABIMBOLA M OSOBAMIRO,UPPER NORTHWEST CENTRAL,SEATTLE SOUTH,Decile 1-2,ABIMBOLA M OSOBAMIRO@EDU.ORG,12/20/2021,U000101,NATION,US,4/6/2021,10013128,1001001,EXL,9/10/2020,WA,LTD,LTD,N,99301,0,1,0,1,0,0,1,4,0,0,0,2,0.25,"9,374,338,691",1,2,0,1,0,"7,807,339,054","1,034",1,0
4957 38TH AVE N STE C,REDMOND,KAVITA B RAO,UPPER NORTHWEST CENTRAL,SEATTLE NORTH,Decile 3-4,KAVITA B RAO@gmail.com,12/20/2021,U000101,NATION,US,10/24/2020,10020000,1001001,EXL,9/10/2020,WA,LTD,LTD,N,98052,1,1,,1,1,0,0,1,0,1,0,4,0,"3,037,241,799",1,2,0,1,,"9,407,333,422",330,0,0
4955 N BAILEY AVE STE 130,PORT SAINT LUCIE,JOHN M IMPROTA,SOUTH EAST,ORLANDO,Decile 1-2,JOHN M IMPROTA@gmail.com,12/20/2021,U000101,NATION,US,9/30/2021,10013240,1001001,EXL,1/1/2021,FL,YTD,YTD,N,34952,1,1,0,1,2,0,1,2,0,1,1,1,0.5,"3,522,658,970",1,2,0,1,0,"9,407,339,182","1,050",0,0
4955 N BAILEY AVE STE 130,PORT SAINT LUCIE,JOHN M IMPROTA,SOUTH EAST,ORLANDO,Decile 1-2,JOHN M IMPROTA@gmail.com,12/20/2021,U000101,NATION,US,9/30/2021,10013240,1001001,EXL,9/10/2020,FL,LTD,LTD,N,34952,1,1,0,1,2,0,1,2,0,1,1,1,0.5,"3,522,658,970",1,2,0,1,0,"9,407,339,182","1,050",0,0
4901 LAC DE VILLE BLVD BLDG D,LA GRANGE,ROCHELLE C BARONE,MID-CENTRAL,LOUISVILLE,Decile 9-10,ROCHELLE C BARONE@gmail.com,6/30/2021,U000101,NATION,US,6/17/2021,10012876,1001001,EXL,6/1/2021,KY,M6,M6,Y,40031,1,1,1,1,3,2,2,2,1,1,2,9,1,"6,145,668,610",1,2,1,1,0.5,"8,107,338,766",998,0,0
4901 LAC DE VILLE BLVD BLDG D,LA GRANGE,ROCHELLE C BARONE,MID-CENTRAL,LOUISVILLE,Decile 9-10,ROCHELLE C BARONE@gmail.com,12/20/2021,U000101,NATION,US,6/17/2021,10012876,1001001,EXL,1/1/2021,KY,YTD,YTD,Y,40031,1,1,1,1,3,2,2,2,1,1,2,9,1,"6,145,668,610",1,2,1,1,0.5,"8,107,338,766",998,0,0
4901 LAC DE VILLE BLVD BLDG D,LA GRANGE,ROCHELLE C BARONE,MID-CENTRAL,LOUISVILLE,Decile 9-10,ROCHELLE C BARONE@gmail.com,12/20/2021,U000101,NATION,US,6/17/2021,10012876,1001001,EXL,9/10/2020,KY,LTD,LTD,Y,40031,1,1,1,1,3,2,2,2,1,1,2,9,1,"6,145,668,610",1,2,1,1,0.5,"8,107,338,766",998,0,0
4881 SUGAR MAPLE DR,ANN ARBOR,AVEN W FORD,GREAT LAKES,DETROIT SOUTH,Decile 1-2,AVEN W FORD@gmail.com,9/30/2021,U000101,NATION,US,9/11/2021,10021048,1001001,EXL,9/1/2021,MI,M3,M3,N,48109,1,1,,1,1,0,0,0,0,1,0,2,,"2,162,866,341",1,2,0,0,,"9,007,330,822",5,0,0
4881 SUGAR MAPLE DR,ANN ARBOR,AVEN W FORD,GREAT LAKES,DETROIT SOUTH,Decile 1-2,AVEN W FORD@gmail.com,12/20/2021,U000101,NATION,US,9/11/2021,10021048,1001001,EXL,1/1/2021,MI,YTD,YTD,N,48109,1,1,,1,1,0,0,0,0,1,0,2,,"2,162,866,341",1,2,0,0,,"9,007,330,822",5,0,0
4881 SUGAR MAPLE DR,ANN ARBOR,AVEN W FORD,GREAT LAKES,DETROIT SOUTH,Decile 1-2,AVEN W FORD@gmail.com,12/20/2021,U000101,NATION,US,9/11/2021,10021048,1001001,EXL,9/10/2020,MI,LTD,LTD,N,48109,1,1,,1,1,0,0,0,0,1,0,2,,"2,162,866,341",1,2,0,0,,"9,007,330,822",5,0,0
4802 10TH AVE,NORCROSS,INESSA  SAFRONOVA,SOUTH EAST,ATLANTA NORTH,Decile 7-8,INESSA  SAFRONOVA@gmail.com,5/31/2021,U000101,NATION,US,5/20/2021,10009852,1001001,EXL,5/1/2021,GA,M7,M7,N,30093,1,1,,1,3,0,0,0,0,1,2,7,,"3,142,861,799",1,2,0,0,,"7,807,335,310",566,1,1
4802 10TH AVE,IMPERIAL,EDUARDO ROBERTO CHAVEZ RUIZ,MIDWEST,SAINT LOUIS EAST,Decile 3-4,EDUARDO ROBERTO CHAVEZ RUIZ@yahoo.com,8/31/2021,U000101,NATION,US,8/18/2021,10011917,1001001,EXL,8/1/2021,MO,M4,M4,N,63052,1,1,,1,1,0,0,0,0,0,1,3,,"9,567,288,615",1,2,0,0,,"7,507,337,670",861,1,1
4802 10TH AVE,IMPERIAL,EDUARDO ROBERTO CHAVEZ RUIZ,MIDWEST,SAINT LOUIS EAST,Decile 3-4,EDUARDO ROBERTO CHAVEZ RUIZ@yahoo.com,12/20/2021,U000101,NATION,US,8/18/2021,10011917,1001001,EXL,1/1/2021,MO,YTD,YTD,N,63052,1,1,,1,1,0,0,0,0,0,1,3,,"9,567,288,615",1,2,0,0,,"7,507,337,670",861,1,1
4802 10TH AVE,NORCROSS,INESSA  SAFRONOVA,SOUTH EAST,ATLANTA NORTH,Decile 7-8,INESSA  SAFRONOVA@gmail.com,12/20/2021,U000101,NATION,US,5/20/2021,10009852,1001001,EXL,1/1/2021,GA,YTD,YTD,N,30093,1,1,,1,3,0,0,0,0,1,2,7,,"3,142,861,799",1,2,0,0,,"7,807,335,310",566,1,1
4802 10TH AVE,IMPERIAL,EDUARDO ROBERTO CHAVEZ RUIZ,MIDWEST,SAINT LOUIS EAST,Decile 3-4,EDUARDO ROBERTO CHAVEZ RUIZ@yahoo.com,12/20/2021,U000101,NATION,US,8/18/2021,10011917,1001001,EXL,9/10/2020,MO,LTD,LTD,N,63052,1,1,,1,1,0,0,0,0,0,1,3,,"9,567,288,615",1,2,0,0,,"7,507,337,670",861,1,1
4802 10TH AVE,NORCROSS,INESSA  SAFRONOVA,SOUTH EAST,ATLANTA NORTH,Decile 7-8,INESSA  SAFRONOVA@gmail.com,12/20/2021,U000101,NATION,US,5/20/2021,10009852,1001001,EXL,9/10/2020,GA,LTD,LTD,N,30093,1,1,,1,3,0,0,0,0,1,2,7,,"3,142,861,799",1,2,0,0,,"7,807,335,310",566,1,1
4802 10TH AVE,HONESDALE,ARTHUR CHRISTOPHER GRANT,Unassigned,US,Decile 1-2,ARTHUR CHRISTOPHER GRANT@gmail.com,5/31/2021,U000101,NATION,US,5/12/2021,10010468,1001001,EXL,5/1/2021,PA,M7,M7,N,18431,1,1,0,1,3,0,3,3,0,1,2,1,1,"3,217,685,090",1,2,0,1,0,"7,507,336,014",654,0,0
4802 10TH AVE,PRINCETON,JOSHUA G SCHILLER,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,JOSHUA G SCHILLER@aolmail.com,12/20/2021,U000101,NATION,US,12/14/2021,10019265,1001001,EXL,12/1/2021,NJ,MTD,MTD,N,8540,1,1,0,1,2,0,3,3,0,0,2,7,1,"5,072,845,370",1,2,0,1,0,"8,107,332,582",225,0,0
4802 10TH AVE,PRINCETON,JOSHUA G SCHILLER,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,JOSHUA G SCHILLER@aolmail.com,12/20/2021,U000101,NATION,US,12/14/2021,10019265,1001001,EXL,10/1/2021,NJ,QTD,QTD,N,8540,1,1,0,1,2,0,3,3,0,0,2,7,1,"5,072,845,370",1,2,0,1,0,"8,107,332,582",225,0,0
4802 10TH AVE,HONESDALE,ARTHUR CHRISTOPHER GRANT,Unassigned,US,Decile 1-2,ARTHUR CHRISTOPHER GRANT@gmail.com,12/20/2021,U000101,NATION,US,5/12/2021,10010468,1001001,EXL,1/1/2021,PA,YTD,YTD,N,18431,1,1,0,1,3,0,3,3,0,1,2,1,1,"3,217,685,090",1,2,0,1,0,"7,507,336,014",654,0,0
4802 10TH AVE,PRINCETON,JOSHUA G SCHILLER,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,JOSHUA G SCHILLER@aolmail.com,12/20/2021,U000101,NATION,US,12/14/2021,10019265,1001001,EXL,1/1/2021,NJ,YTD,YTD,N,8540,1,1,0,1,2,0,3,3,0,0,2,7,1,"5,072,845,370",1,2,0,1,0,"8,107,332,582",225,0,0
4802 10TH AVE,HONESDALE,ARTHUR CHRISTOPHER GRANT,Unassigned,US,Decile 1-2,ARTHUR CHRISTOPHER GRANT@gmail.com,12/20/2021,U000101,NATION,US,5/12/2021,10010468,1001001,EXL,9/10/2020,PA,LTD,LTD,N,18431,1,1,0,1,3,0,3,3,0,1,2,1,1,"3,217,685,090",1,2,0,1,0,"7,507,336,014",654,0,0
4802 10TH AVE,PRINCETON,JOSHUA G SCHILLER,MID-ATLANTIC,CENTRAL SOUTH JERSEY,Decile 7-8,JOSHUA G SCHILLER@aolmail.com,12/20/2021,U000101,NATION,US,12/14/2021,10019265,1001001,EXL,9/10/2020,NJ,LTD,LTD,N,8540,1,1,0,1,2,0,3,3,0,0,2,7,1,"5,072,845,370",1,2,0,1,0,"8,107,332,582",225,0,0
4745 OGLETOWN STANTON ROAD,SOUTH ATTLEBORO,CAROL A TAVANI,NORTHEAST,BOSTON SOUTH,Decile 7-8,CAROL A TAVANI@gmail.com,9/30/2021,U000101,NATION,US,9/16/2021,10020560,1001001,EXL,9/1/2021,MA,M3,M3,N,2703,1,1,1,1,3,1,1,1,0,1,2,7,1,"7,195,464,809",1,2,1,1,0,"8,107,334,062",410,0,0
4745 OGLETOWN STANTON ROAD,SOUTH ATTLEBORO,CAROL A TAVANI,NORTHEAST,BOSTON SOUTH,Decile 7-8,CAROL A TAVANI@gmail.com,12/20/2021,U000101,NATION,US,9/16/2021,10020560,1001001,EXL,1/1/2021,MA,YTD,YTD,N,2703,1,1,1,1,3,1,1,1,0,1,2,7,1,"7,195,464,809",1,2,1,1,0,"8,107,334,062",410,0,0
4745 OGLETOWN STANTON ROAD,SOUTH ATTLEBORO,CAROL A TAVANI,NORTHEAST,BOSTON SOUTH,Decile 7-8,CAROL A TAVANI@gmail.com,12/20/2021,U000101,NATION,US,9/16/2021,10020560,1001001,EXL,9/10/2020,MA,LTD,LTD,N,2703,1,1,1,1,3,1,1,1,0,1,2,7,1,"7,195,464,809",1,2,1,1,0,"8,107,334,062",410,0,0
4721 S CLIFF AVE STE 200,ORTONVILLE,PAMELA S MABEN,GREAT LAKES,DETROIT NORTH,Decile 7-8,PAMELA S MABEN@thunderbird.com,2/28/2021,U000101,NATION,US,2/18/2021,10012631,1001001,EXL,2/1/2021,MI,M10,M10,N,48462,1,1,,1,1,0,0,0,0,1,0,8,,"4,154,766,953",1,2,0,0,,"9,007,338,486",963,0,0
4721 S CLIFF AVE STE 200,ORTONVILLE,PAMELA S MABEN,GREAT LAKES,DETROIT NORTH,Decile 7-8,PAMELA S MABEN@thunderbird.com,12/20/2021,U000101,NATION,US,2/18/2021,10012631,1001001,EXL,1/1/2021,MI,YTD,YTD,N,48462,1,1,,1,1,0,0,0,0,1,0,8,,"4,154,766,953",1,2,0,0,,"9,007,338,486",963,0,0
4721 S CLIFF AVE STE 200,ORTONVILLE,PAMELA S MABEN,GREAT LAKES,DETROIT NORTH,Decile 7-8,PAMELA S MABEN@thunderbird.com,12/20/2021,U000101,NATION,US,2/18/2021,10012631,1001001,EXL,9/10/2020,MI,LTD,LTD,N,48462,1,1,,1,1,0,0,0,0,1,0,8,,"4,154,766,953",1,2,0,0,,"9,007,338,486",963,0,0
4700 CITY AVE APT 12203,FORT MILL,JOSALYN WINNIE-LARIE BOYLES,MID-CENTRAL,COLUMBIA,Decile 9-10,JOSALYN WINNIE-LARIE BOYLES@yahoo.com,2/28/2021,U000101,NATION,US,2/24/2021,10021342,1001001,EXL,2/1/2021,SC,M10,M10,Y,29715,1,1,,1,2,0,0,3,0,1,1,9,0,"2,485,858,266",1,2,0,1,,"7,507,331,158",47,0,0
4700 CITY AVE APT 12203,FORT MILL,JOSALYN WINNIE-LARIE BOYLES,MID-CENTRAL,COLUMBIA,Decile 9-10,JOSALYN WINNIE-LARIE BOYLES@yahoo.com,12/20/2021,U000101,NATION,US,2/24/2021,10021342,1001001,EXL,1/1/2021,SC,YTD,YTD,Y,29715,1,1,,1,2,0,0,3,0,1,1,9,0,"2,485,858,266",1,2,0,1,,"7,507,331,158",47,0,0
4700 CITY AVE APT 12203,FORT MILL,JOSALYN WINNIE-LARIE BOYLES,MID-CENTRAL,COLUMBIA,Decile 9-10,JOSALYN WINNIE-LARIE BOYLES@yahoo.com,12/20/2021,U000101,NATION,US,2/24/2021,10021342,1001001,EXL,9/10/2020,SC,LTD,LTD,Y,29715,1,1,,1,2,0,0,3,0,1,1,9,0,"2,485,858,266",1,2,0,1,,"7,507,331,158",47,0,0
4675 HILL ST,GREENCASTLE,CHRISTOPHER JOHN KREINER,GREAT LAKES,INDIANAPOLIS SOUTH,Decile 3-4,CHRISTOPHER JOHN KREINER@yahoo.com,12/20/2021,U000101,NATION,US,6/30/2021,10009740,1001001,EXL,1/1/2021,IN,YTD,YTD,N,46135,0,1,,1,0,0,0,0,0,0,0,3,,"3,523,925,465",1,2,0,0,,"9,407,335,182",550,0,0
4675 HILL ST,GREENCASTLE,CHRISTOPHER JOHN KREINER,GREAT LAKES,INDIANAPOLIS SOUTH,Decile 3-4,CHRISTOPHER JOHN KREINER@yahoo.com,12/20/2021,U000101,NATION,US,6/30/2021,10009740,1001001,EXL,9/10/2020,IN,LTD,LTD,N,46135,0,1,,1,0,0,0,0,0,0,0,3,,"3,523,925,465",1,2,0,0,,"9,407,335,182",550,0,0
4660 KENMORE AVE STE 305,BOARDMAN,ASHLEY W TISCHLER,GREAT LAKES,CLEVELAND,Decile 9-10,ASHLEY W TISCHLER@EDU.ORG,12/20/2021,U000101,NATION,US,10/29/2020,10009173,1001001,EXL,9/10/2020,OH,LTD,LTD,Y,44512,1,1,,1,1,0,0,1,0,1,0,9,0,"7,072,535,097",1,2,0,1,,"7,807,334,534",469,1,1
4631 N CONGRESS AVE STE 110,GREENSBORO,PETER A GOBAR,MID-CENTRAL,RALEIGH DURHAM,Decile 1-2,PETER A GOBAR@icould.com,9/30/2021,U000101,NATION,US,9/15/2021,10018593,1001001,EXL,9/1/2021,NC,M3,M3,N,27401,1,1,,1,1,0,0,4,0,1,0,2,0,"5,072,667,891",1,2,0,1,,"7,507,331,814",129,1,0
4631 N CONGRESS AVE STE 110,GREENSBORO,PETER A GOBAR,MID-CENTRAL,RALEIGH DURHAM,Decile 1-2,PETER A GOBAR@icould.com,12/20/2021,U000101,NATION,US,9/15/2021,10018593,1001001,EXL,1/1/2021,NC,YTD,YTD,N,27401,1,1,,1,1,0,0,4,0,1,0,2,0,"5,072,667,891",1,2,0,1,,"7,507,331,814",129,1,0
4631 N CONGRESS AVE STE 110,GREENSBORO,PETER A GOBAR,MID-CENTRAL,RALEIGH DURHAM,Decile 1-2,PETER A GOBAR@icould.com,12/20/2021,U000101,NATION,US,9/15/2021,10018593,1001001,EXL,9/10/2020,NC,LTD,LTD,N,27401,1,1,,1,1,0,0,4,0,1,0,2,0,"5,072,667,891",1,2,0,1,,"7,507,331,814",129,1,0
4535 DRESSLER RD NW,PUNTA GORDA,EMILY CATHERINE SCHUCHARDT,SOUTH EAST,TAMPA,Decile 9-10,EMILY CATHERINE SCHUCHARDT@outlook.com,9/30/2021,U000101,NATION,US,9/14/2021,10012155,1001001,EXL,9/1/2021,FL,M3,M3,Y,33950,1,1,,1,2,0,0,0,0,0,2,9,,"2,077,778,946",1,2,0,0,,"9,407,337,942",895,1,1
4535 DRESSLER RD NW,PUNTA GORDA,EMILY CATHERINE SCHUCHARDT,SOUTH EAST,TAMPA,Decile 9-10,EMILY CATHERINE SCHUCHARDT@outlook.com,12/20/2021,U000101,NATION,US,9/14/2021,10012155,1001001,EXL,1/1/2021,FL,YTD,YTD,Y,33950,1,1,,1,2,0,0,0,0,0,2,9,,"2,077,778,946",1,2,0,0,,"9,407,337,942",895,1,1
4535 DRESSLER RD NW,PUNTA GORDA,EMILY CATHERINE SCHUCHARDT,SOUTH EAST,TAMPA,Decile 9-10,EMILY CATHERINE SCHUCHARDT@outlook.com,12/20/2021,U000101,NATION,US,9/14/2021,10012155,1001001,EXL,9/10/2020,FL,LTD,LTD,Y,33950,1,1,,1,2,0,0,0,0,0,2,9,,"2,077,778,946",1,2,0,0,,"9,407,337,942",895,1,1
4525 W 6TH ST STE 100,GRAYSLAKE,ANNA M KUMRU,MIDWEST,CHICAGO NORTH,Decile 3-4,ANNA M KUMRU@gmail.com,5/31/2021,U000101,NATION,US,5/19/2021,10019286,1001001,EXL,5/1/2021,IL,M7,M7,N,60030,1,1,,1,1,0,0,2,0,1,0,4,0,"3,142,897,937",1,2,0,1,,"8,107,332,606",228,0,0
4525 W 6TH ST STE 100,GRAYSLAKE,ANNA M KUMRU,MIDWEST,CHICAGO NORTH,Decile 3-4,ANNA M KUMRU@gmail.com,12/20/2021,U000101,NATION,US,5/19/2021,10019286,1001001,EXL,1/1/2021,IL,YTD,YTD,N,60030,1,1,,1,1,0,0,2,0,1,0,4,0,"3,142,897,937",1,2,0,1,,"8,107,332,606",228,0,0
4525 W 6TH ST STE 100,ONTARIO,GREGORY DEAN SCHNOSE,WEST,LOS ANGELES EAST,Decile 9-10,GREGORY DEAN SCHNOSE@icould.com,12/20/2021,U000101,NATION,US,11/14/2020,10010216,1001001,EXL,9/10/2020,CA,LTD,LTD,Y,91761,1,1,,1,3,0,0,0,0,1,2,9,,"2,163,836,481",1,2,0,0,,"7,507,335,726",618,0,0
4525 W 6TH ST STE 100,GRAYSLAKE,ANNA M KUMRU,MIDWEST,CHICAGO NORTH,Decile 3-4,ANNA M KUMRU@gmail.com,12/20/2021,U000101,NATION,US,5/19/2021,10019286,1001001,EXL,9/10/2020,IL,LTD,LTD,N,60030,1,1,,1,1,0,0,2,0,1,0,4,0,"3,142,897,937",1,2,0,1,,"8,107,332,606",228,0,0
